fname,label,correct
49e5071e.wav,15.0,0.0
49e5ac4d.wav,23.0,0.0
49e83eee.wav,32.0,0.0
49ee90a9.wav,12.0,1.0
49f6b68a.wav,35.0,1.0
49fb0cc8.wav,31.0,0.0
4a03755f.wav,1.0,1.0
4a077cd0.wav,6.0,1.0
4a084558.wav,20.0,1.0
4a0b87bc.wav,0.0,0.0
4a400131.wav,1.0,1.0
4a472bbb.wav,8.0,0.0
4a5e1f74.wav,25.0,0.0
4a618351.wav,13.0,0.0
4a6cda1d.wav,28.0,0.0
4a70bad0.wav,4.0,0.0
4a7226e3.wav,15.0,1.0
4a729d7a.wav,32.0,1.0
4a789458.wav,16.0,1.0
4a7cd04a.wav,16.0,0.0
4a891aae.wav,25.0,1.0
4aa8d981.wav,15.0,1.0
4ab3eb69.wav,6.0,1.0
4ab8ab15.wav,26.0,0.0
4ac4d857.wav,40.0,1.0
4ada7042.wav,1.0,0.0
4aeb611b.wav,31.0,0.0
4af1bc72.wav,37.0,0.0
4af35d0d.wav,8.0,0.0
4af50e05.wav,1.0,1.0
4af8ad50.wav,15.0,1.0
4afc5a71.wav,12.0,1.0
4b090c94.wav,12.0,1.0
4b0d5239.wav,8.0,1.0
4b142f94.wav,27.0,0.0
4b166997.wav,15.0,0.0
4b1dad12.wav,21.0,0.0
4b2ef8c7.wav,22.0,1.0
4b3ee579.wav,30.0,0.0
4b4f97bb.wav,8.0,1.0
4b606159.wav,31.0,0.0
4b8cb71c.wav,25.0,1.0
4b9aadda.wav,20.0,1.0
4baddba4.wav,12.0,0.0
4bb33e00.wav,16.0,0.0
4bb6e82c.wav,29.0,1.0
4bbc250e.wav,8.0,0.0
4bc87056.wav,33.0,1.0
4bd21fae.wav,20.0,0.0
4bd7faba.wav,12.0,1.0
4bfaf9c0.wav,40.0,1.0
4bfe8bf9.wav,29.0,1.0
4c01f7c6.wav,13.0,0.0
4c05bc49.wav,40.0,0.0
4c173843.wav,18.0,0.0
4c1ae9cc.wav,15.0,0.0
4c1d875e.wav,1.0,0.0
4c1e5a37.wav,14.0,0.0
4c462064.wav,8.0,1.0
4c5667a2.wav,1.0,1.0
4c5c9793.wav,26.0,1.0
4c5e41ef.wav,10.0,1.0
4c614dff.wav,6.0,0.0
4c63bfe2.wav,33.0,1.0
4c6a1fca.wav,14.0,0.0
4c73ecd4.wav,12.0,0.0
4c789a19.wav,12.0,1.0
4c80d382.wav,17.0,1.0
4c8dd747.wav,26.0,0.0
4c9112c0.wav,31.0,0.0
4c9c19b0.wav,1.0,0.0
4ca18eea.wav,15.0,0.0
4ca93593.wav,25.0,0.0
4cb50b23.wav,0.0,0.0
4cb948c9.wav,2.0,0.0
4cbc1a15.wav,3.0,1.0
4cc1da2f.wav,2.0,1.0
4cc40031.wav,17.0,1.0
4cd4e0ca.wav,39.0,0.0
4ce14aa2.wav,0.0,0.0
4ce8b277.wav,4.0,0.0
4cf5f73c.wav,5.0,0.0
4cf82cd1.wav,25.0,0.0
4cf956a5.wav,9.0,0.0
4d08546b.wav,25.0,1.0
4d089998.wav,31.0,0.0
4d112cdf.wav,36.0,0.0
4d2048b5.wav,1.0,0.0
4d275e00.wav,31.0,0.0
4d2baaed.wav,25.0,0.0
4d2c6692.wav,8.0,1.0
4d2ed112.wav,33.0,0.0
4d3d3294.wav,4.0,1.0
4d416fe0.wav,36.0,1.0
4d41f847.wav,11.0,1.0
4d55013e.wav,0.0,1.0
4d596bea.wav,3.0,1.0
4d68f059.wav,6.0,1.0
4d740ed8.wav,25.0,1.0
4d7dbbf9.wav,3.0,0.0
4d7f8b65.wav,30.0,0.0
4dbfc1bf.wav,14.0,0.0
4dd5b189.wav,2.0,0.0
4dd77240.wav,3.0,0.0
4ddb034f.wav,14.0,0.0
4de60e0b.wav,17.0,1.0
4df26574.wav,0.0,0.0
4df58619.wav,12.0,0.0
4df5d2b7.wav,0.0,0.0
4df7f919.wav,16.0,1.0
4dfdad9e.wav,20.0,1.0
4e02950c.wav,17.0,0.0
4e11d778.wav,3.0,1.0
4e15c09c.wav,32.0,0.0
4e249374.wav,26.0,0.0
4e260295.wav,36.0,1.0
4e383c90.wav,24.0,0.0
4e48e683.wav,17.0,1.0
4e4b9381.wav,16.0,0.0
4e5c2133.wav,31.0,0.0
4e5d8e2c.wav,7.0,0.0
4e82d86d.wav,8.0,1.0
4ea11a81.wav,1.0,0.0
4eb54300.wav,21.0,0.0
4edb4195.wav,30.0,0.0
4efc103c.wav,32.0,0.0
4f02375d.wav,14.0,0.0
4f1fa214.wav,21.0,0.0
4f2f568c.wav,17.0,1.0
4f4999f9.wav,16.0,1.0
4f4d865f.wav,26.0,1.0
4f5924a7.wav,23.0,1.0
4f5a5cd7.wav,10.0,0.0
4f600ce5.wav,36.0,0.0
4f60abb7.wav,30.0,0.0
4f716ff6.wav,39.0,0.0
4f7f9b42.wav,17.0,1.0
4f844b16.wav,5.0,0.0
4f910b76.wav,29.0,1.0
4fc6d14d.wav,8.0,1.0
4fe5c745.wav,0.0,1.0
4fed9012.wav,4.0,1.0
4ff21dc7.wav,31.0,0.0
4ff4dceb.wav,26.0,0.0
5002939d.wav,0.0,0.0
500ba1bd.wav,0.0,0.0
500c144a.wav,0.0,0.0
50114f75.wav,25.0,1.0
50138e49.wav,12.0,0.0
501875ef.wav,33.0,1.0
5026aa84.wav,36.0,0.0
5028080f.wav,25.0,0.0
503dabea.wav,26.0,0.0
503f2dfd.wav,26.0,1.0
50495a4e.wav,23.0,1.0
504dd043.wav,10.0,1.0
505207c3.wav,29.0,1.0
505219ee.wav,35.0,0.0
50556530.wav,9.0,0.0
5057d536.wav,36.0,0.0
50853a02.wav,10.0,1.0
5089152a.wav,20.0,0.0
508c1461.wav,31.0,0.0
50917ab0.wav,26.0,0.0
509755f0.wav,20.0,0.0
50a01a4f.wav,8.0,0.0
50af697c.wav,36.0,1.0
50bcdc09.wav,40.0,0.0
50bdc567.wav,40.0,0.0
50cb9b29.wav,25.0,0.0
50d356da.wav,2.0,1.0
50d7bcd2.wav,31.0,0.0
50d9edd6.wav,10.0,1.0
5116f9b0.wav,6.0,1.0
512355a9.wav,14.0,1.0
5123bba0.wav,3.0,1.0
512661dc.wav,21.0,0.0
513f4971.wav,30.0,0.0
514710bc.wav,23.0,1.0
514a974d.wav,20.0,0.0
51623d70.wav,7.0,0.0
516ed121.wav,39.0,0.0
51711246.wav,1.0,0.0
51723a64.wav,11.0,1.0
517f3959.wav,7.0,0.0
518ea0eb.wav,4.0,0.0
51994034.wav,17.0,0.0
519b068d.wav,2.0,1.0
51a51d9d.wav,2.0,0.0
51afebdf.wav,0.0,0.0
51bc618d.wav,1.0,1.0
51c4cd41.wav,18.0,1.0
51d28a24.wav,6.0,0.0
51edf8ee.wav,25.0,1.0
51f845a4.wav,36.0,1.0
51fc52e6.wav,25.0,1.0
51ffc008.wav,7.0,0.0
521c3585.wav,7.0,0.0
5233fe9c.wav,31.0,0.0
5239016a.wav,9.0,0.0
52422d3d.wav,17.0,1.0
524dea8d.wav,1.0,1.0
5252f89f.wav,1.0,0.0
52719891.wav,18.0,0.0
527a6550.wav,40.0,1.0
5283a183.wav,3.0,1.0
5287b30b.wav,8.0,1.0
529c6ded.wav,36.0,1.0
52aceab1.wav,0.0,0.0
52b61c21.wav,21.0,0.0
52ba1c68.wav,23.0,1.0
52d78e42.wav,25.0,0.0
52e5b888.wav,7.0,0.0
52e8444c.wav,17.0,1.0
52efdfdd.wav,40.0,0.0
5305bd4e.wav,1.0,0.0
53157a1b.wav,6.0,1.0
5315d52b.wav,15.0,1.0
5316ab94.wav,33.0,0.0
5318e9d2.wav,17.0,1.0
531b0def.wav,20.0,0.0
5323a054.wav,4.0,0.0
532dfe7e.wav,24.0,0.0
5343d118.wav,21.0,0.0
5343fd1e.wav,33.0,1.0
534914d0.wav,15.0,1.0
5361e01a.wav,26.0,0.0
5372a9e5.wav,17.0,0.0
53765a7b.wav,17.0,1.0
5399cdfb.wav,30.0,0.0
53b13ce5.wav,9.0,0.0
53b70883.wav,40.0,0.0
53b99f13.wav,33.0,0.0
53c716f5.wav,22.0,1.0
53c94e09.wav,21.0,0.0
53c99b1f.wav,39.0,0.0
53d5dfdf.wav,1.0,1.0
53da29c9.wav,35.0,0.0
53dda34d.wav,33.0,1.0
53f24a96.wav,33.0,1.0
540dcb37.wav,11.0,1.0
541793d3.wav,36.0,1.0
542855bb.wav,3.0,0.0
5448e59e.wav,5.0,0.0
544b7abd.wav,9.0,1.0
544e7a47.wav,18.0,0.0
545574e6.wav,16.0,0.0
5460a181.wav,1.0,1.0
5467ecb4.wav,17.0,0.0
546d1aa8.wav,31.0,0.0
54864b6d.wav,29.0,0.0
548f4a64.wav,25.0,0.0
5495de48.wav,22.0,0.0
54a77272.wav,21.0,0.0
54a7a58f.wav,13.0,0.0
54a8e5b9.wav,3.0,0.0
54ab7672.wav,17.0,0.0
54b61eec.wav,5.0,1.0
54b714ef.wav,1.0,1.0
54beedf8.wav,3.0,0.0
54c20e0a.wav,12.0,1.0
54c2fdba.wav,35.0,1.0
54c32b7a.wav,5.0,0.0
54cfff7e.wav,21.0,0.0
54efbdf9.wav,19.0,0.0
54f86efe.wav,23.0,1.0
54f89ec3.wav,29.0,1.0
54feec8f.wav,1.0,1.0
5503dbff.wav,38.0,1.0
55040d8b.wav,4.0,1.0
550cae67.wav,32.0,1.0
5531a5e1.wav,15.0,0.0
5558f338.wav,17.0,1.0
5560b9c0.wav,23.0,0.0
557040c2.wav,16.0,0.0
557475a3.wav,40.0,0.0
55783841.wav,25.0,1.0
55a17a88.wav,40.0,1.0
55a23759.wav,30.0,1.0
55b2828b.wav,0.0,1.0
55b7d572.wav,12.0,1.0
55c288a5.wav,29.0,1.0
55cb6a50.wav,13.0,0.0
55df0089.wav,40.0,1.0
5604d72a.wav,8.0,1.0
560977ac.wav,30.0,1.0
56220972.wav,16.0,0.0
56238daa.wav,25.0,0.0
56239e18.wav,36.0,0.0
56271e97.wav,31.0,1.0
562fed68.wav,14.0,0.0
5631d60b.wav,1.0,1.0
5638382e.wav,21.0,0.0
563f830b.wav,3.0,1.0
564c018d.wav,40.0,1.0
564ebce0.wav,32.0,0.0
5655bcc9.wav,17.0,0.0
5666db3a.wav,20.0,1.0
567ac6d1.wav,4.0,0.0
5683f1b4.wav,22.0,0.0
56a26f01.wav,32.0,1.0
56a59a85.wav,33.0,0.0
56aacb80.wav,30.0,0.0
56b18d22.wav,21.0,0.0
56c1363d.wav,32.0,0.0
56c736b2.wav,36.0,0.0
56db9231.wav,26.0,0.0
56de1a6e.wav,3.0,1.0
56e0b337.wav,25.0,0.0
5700bda7.wav,30.0,0.0
57024106.wav,32.0,1.0
5709ee5e.wav,26.0,1.0
571f47da.wav,25.0,1.0
572bb939.wav,23.0,0.0
57419cc7.wav,16.0,0.0
574d304d.wav,20.0,0.0
5752e184.wav,15.0,0.0
575d8f8f.wav,31.0,0.0
576a7107.wav,30.0,0.0
576dc3f8.wav,30.0,0.0
5775ce57.wav,29.0,0.0
5786b4b8.wav,33.0,1.0
5786e5ed.wav,25.0,1.0
578874df.wav,0.0,1.0
57a3656e.wav,17.0,0.0
57aa8a3b.wav,8.0,0.0
57ac25f8.wav,35.0,0.0
57de0162.wav,20.0,0.0
581a785f.wav,6.0,0.0
58387c2d.wav,37.0,0.0
585462e1.wav,25.0,0.0
5857ac4f.wav,31.0,0.0
5864d494.wav,17.0,0.0
58650dc4.wav,3.0,1.0
5868ef95.wav,32.0,0.0
58707979.wav,29.0,1.0
5893a316.wav,15.0,0.0
589789cb.wav,18.0,0.0
589b7cbe.wav,13.0,0.0
58ba4d53.wav,35.0,1.0
58c581a3.wav,21.0,0.0
58caa1a6.wav,17.0,0.0
58cec63d.wav,2.0,0.0
58d4f832.wav,5.0,0.0
58da3a95.wav,27.0,0.0
58e7e580.wav,13.0,0.0
58ea1595.wav,25.0,0.0
58fd33e3.wav,37.0,0.0
58ffa1af.wav,14.0,0.0
59107829.wav,33.0,0.0
591ebd98.wav,16.0,0.0
59317e02.wav,4.0,0.0
595c7b54.wav,26.0,1.0
5964b6ee.wav,6.0,0.0
5966612f.wav,9.0,0.0
59667f26.wav,25.0,0.0
5967bec2.wav,21.0,0.0
59839dba.wav,15.0,0.0
59986c41.wav,12.0,0.0
59a80d41.wav,32.0,1.0
59c0317c.wav,40.0,1.0
59ca9d6b.wav,25.0,0.0
59f6cc23.wav,1.0,1.0
5a0db4b1.wav,14.0,0.0
5a1456d5.wav,4.0,0.0
5a1aa685.wav,0.0,0.0
5a290275.wav,17.0,1.0
5a2ecd2d.wav,1.0,0.0
5a4404c9.wav,2.0,1.0
5a53e933.wav,1.0,1.0
5a55b3dd.wav,8.0,1.0
5a5f7fa1.wav,4.0,1.0
5a60144f.wav,30.0,1.0
5a7c8da8.wav,3.0,0.0
5a8ac874.wav,29.0,1.0
5a8e0ae7.wav,21.0,0.0
5a92008e.wav,8.0,1.0
5aa1eff9.wav,23.0,1.0
5aa7d1d3.wav,1.0,1.0
5aabae55.wav,13.0,0.0
5ab5a831.wav,20.0,1.0
5abb8f6d.wav,33.0,1.0
5abc2cd1.wav,15.0,0.0
5abcd00b.wav,39.0,0.0
5abdead3.wav,26.0,0.0
5adcf9b3.wav,15.0,1.0
5af67072.wav,17.0,1.0
5afe0b38.wav,9.0,0.0
5aff8db8.wav,29.0,1.0
5b05a989.wav,12.0,0.0
5b083a1b.wav,32.0,1.0
5b0f3bc6.wav,33.0,1.0
5b169f29.wav,21.0,0.0
5b3300e6.wav,3.0,0.0
5b3f44d8.wav,1.0,1.0
5b40b38c.wav,0.0,1.0
5b46302b.wav,9.0,0.0
5b5b32bf.wav,18.0,0.0
5b603445.wav,4.0,1.0
5b8e2fa4.wav,9.0,0.0
5b90d750.wav,27.0,0.0
5b980c61.wav,21.0,0.0
5b9a8b5f.wav,12.0,0.0
5bac1638.wav,5.0,1.0
5baf9398.wav,15.0,1.0
5baff24a.wav,0.0,0.0
5bbb4e42.wav,16.0,0.0
5bc35f2c.wav,32.0,1.0
5bcdaa50.wav,29.0,1.0
5bdb30ae.wav,39.0,0.0
5bf53c2d.wav,32.0,0.0
5c029f9f.wav,15.0,1.0
5c1521da.wav,32.0,1.0
5c166dcf.wav,38.0,1.0
5c1932e9.wav,39.0,0.0
5c1a334d.wav,36.0,0.0
5c238ad9.wav,8.0,0.0
5c3371c4.wav,25.0,0.0
5c356407.wav,14.0,0.0
5c581093.wav,3.0,1.0
5c5df58c.wav,5.0,1.0
5c5dfa2e.wav,37.0,0.0
5c69ed70.wav,1.0,1.0
5c92ea4b.wav,19.0,0.0
5c967cf2.wav,27.0,0.0
5c9f2e3d.wav,33.0,1.0
5cc2be86.wav,26.0,0.0
5cca8915.wav,4.0,1.0
5cddb6d3.wav,9.0,1.0
5cde1aa6.wav,25.0,1.0
5ce35515.wav,28.0,0.0
5cec2378.wav,25.0,1.0
5cf03876.wav,5.0,0.0
5d025bc2.wav,18.0,1.0
5d02f94b.wav,23.0,1.0
5d10b35b.wav,39.0,0.0
5d1e644b.wav,29.0,1.0
5d21633f.wav,16.0,0.0
5d246b14.wav,34.0,0.0
5d36e4df.wav,36.0,0.0
5d3a2660.wav,15.0,1.0
5d3ae8e3.wav,31.0,0.0
5d4ee93d.wav,19.0,0.0
5d53fe7b.wav,25.0,1.0
5d58aa13.wav,28.0,1.0
5d5c4b15.wav,24.0,0.0
5d5ea0ea.wav,8.0,1.0
5d5fecd0.wav,8.0,0.0
5d681247.wav,3.0,1.0
5d7158bc.wav,20.0,1.0
5d8e2712.wav,31.0,0.0
5d902b1c.wav,3.0,1.0
5d939814.wav,27.0,0.0
5db43d95.wav,4.0,1.0
5dc55b0c.wav,10.0,0.0
5dcb880c.wav,8.0,1.0
5dd6e37d.wav,1.0,1.0
5dedf872.wav,3.0,1.0
5dee10ca.wav,36.0,0.0
5df7f1d0.wav,12.0,0.0
5e04aa68.wav,6.0,1.0
5e0b5087.wav,1.0,1.0
5e0d9b18.wav,3.0,0.0
5e3b2fca.wav,0.0,0.0
5e4d7606.wav,17.0,1.0
5e597f1e.wav,21.0,0.0
5e626acd.wav,1.0,0.0
5e7e75f7.wav,1.0,1.0
5e91ed7e.wav,38.0,1.0
5e999857.wav,22.0,1.0
5ea18a36.wav,2.0,0.0
5eaa4ac7.wav,28.0,0.0
5eabc175.wav,10.0,0.0
5ec49ef4.wav,2.0,1.0
5ec9e1e8.wav,13.0,0.0
5eec8fe1.wav,7.0,0.0
5f11882f.wav,17.0,1.0
5f18dad3.wav,23.0,1.0
5f1fadee.wav,8.0,1.0
5f383659.wav,9.0,1.0
5f3f655e.wav,16.0,0.0
5f597196.wav,10.0,0.0
5f63bbad.wav,25.0,1.0
5f673482.wav,9.0,0.0
5f71ebaa.wav,0.0,0.0
5f73d3c8.wav,14.0,0.0
5f7d4d21.wav,13.0,0.0
5f886a73.wav,22.0,0.0
5f88f48e.wav,0.0,0.0
5f95ce73.wav,25.0,0.0
5fb10f46.wav,13.0,0.0
5fc120cc.wav,31.0,0.0
5fc54ba5.wav,10.0,1.0
5fca447b.wav,39.0,0.0
5fca79da.wav,5.0,0.0
5fcfe4c2.wav,23.0,0.0
5fd95b59.wav,28.0,0.0
5fe4741a.wav,15.0,1.0
5fed8602.wav,26.0,1.0
600dc6d1.wav,30.0,0.0
600fbad3.wav,0.0,0.0
601c44d5.wav,12.0,1.0
602ca70a.wav,18.0,0.0
602f68bf.wav,31.0,0.0
603cc6cd.wav,31.0,0.0
604b54a9.wav,26.0,0.0
604f23cd.wav,16.0,1.0
60531e43.wav,20.0,1.0
6064aad0.wav,15.0,1.0
60691995.wav,26.0,0.0
608ac00c.wav,0.0,0.0
609e2253.wav,26.0,0.0
60c03b3e.wav,4.0,1.0
60ee6e25.wav,0.0,0.0
60f75c30.wav,16.0,0.0
60f9e3ed.wav,7.0,0.0
610d986c.wav,12.0,0.0
6115e8ac.wav,17.0,1.0
6116eaa8.wav,12.0,1.0
611c7dbf.wav,28.0,0.0
6122f82a.wav,3.0,0.0
6123a18d.wav,25.0,1.0
612e2c3e.wav,24.0,0.0
6159836f.wav,25.0,1.0
615bc8fb.wav,39.0,0.0
615f78cb.wav,38.0,0.0
61618791.wav,36.0,1.0
61628e3b.wav,32.0,1.0
61730894.wav,13.0,0.0
617db487.wav,6.0,0.0
618cdb7c.wav,2.0,0.0
6191b717.wav,6.0,0.0
6195b3c5.wav,33.0,1.0
619d8d1e.wav,1.0,1.0
61b73bfe.wav,0.0,0.0
61c168ff.wav,25.0,1.0
61ccee3e.wav,7.0,0.0
61e63fef.wav,23.0,1.0
61ef1c43.wav,0.0,0.0
61ffb766.wav,15.0,1.0
62189e25.wav,6.0,1.0
622c09a0.wav,26.0,0.0
623781d2.wav,15.0,0.0
623f0124.wav,6.0,1.0
62529b0a.wav,22.0,1.0
62532077.wav,3.0,1.0
6264e6b6.wav,32.0,1.0
626f8d25.wav,4.0,0.0
62716369.wav,36.0,0.0
627395bc.wav,25.0,0.0
6278056d.wav,32.0,1.0
627e95db.wav,35.0,1.0
62aa42eb.wav,0.0,0.0
62b11034.wav,18.0,1.0
62c04b69.wav,25.0,0.0
62c30547.wav,30.0,0.0
62ccffe4.wav,2.0,0.0
62d25be7.wav,21.0,0.0
62e0d004.wav,39.0,0.0
62ef41ab.wav,11.0,1.0
62ffe8bd.wav,37.0,0.0
63043359.wav,30.0,0.0
63104371.wav,25.0,0.0
63190691.wav,35.0,1.0
63222cd2.wav,12.0,1.0
6325deb1.wav,15.0,1.0
632c3aaf.wav,22.0,0.0
632fd5c9.wav,3.0,1.0
633534a5.wav,27.0,0.0
633a56ad.wav,4.0,1.0
636156af.wav,20.0,1.0
63820da4.wav,4.0,1.0
63855068.wav,37.0,0.0
638ec6c8.wav,36.0,1.0
63922488.wav,40.0,1.0
639cd52b.wav,1.0,1.0
63b006f9.wav,9.0,0.0
63b95f33.wav,31.0,0.0
63b9e36a.wav,12.0,1.0
63bf5647.wav,30.0,0.0
63c31673.wav,11.0,0.0
63cbed9a.wav,7.0,1.0
63d9a8eb.wav,21.0,0.0
63db2898.wav,26.0,0.0
63f4fc0e.wav,36.0,0.0
64010440.wav,22.0,1.0
6412ee13.wav,3.0,1.0
641b0096.wav,16.0,1.0
6435af44.wav,0.0,0.0
6439679a.wav,0.0,1.0
643dfb33.wav,21.0,0.0
643e4e39.wav,17.0,1.0
64409ae0.wav,0.0,0.0
644a201b.wav,36.0,0.0
644aaa95.wav,4.0,0.0
645853ad.wav,24.0,0.0
647968c4.wav,30.0,0.0
6480dd54.wav,12.0,1.0
64851800.wav,13.0,1.0
648bf857.wav,5.0,0.0
649c7632.wav,1.0,0.0
64a5a10a.wav,9.0,1.0
64a9194b.wav,39.0,0.0
64ac5d6b.wav,19.0,0.0
64ad99d7.wav,6.0,0.0
64b1e8c8.wav,9.0,0.0
64b2bbce.wav,33.0,1.0
64c1bdd2.wav,14.0,0.0
64c34adb.wav,26.0,1.0
64c61d9b.wav,3.0,1.0
64cc0e5b.wav,14.0,0.0
64de2033.wav,21.0,0.0
64e4195e.wav,12.0,0.0
64e4c75b.wav,2.0,1.0
64e6b239.wav,35.0,1.0
6501ec3b.wav,5.0,0.0
6506aa35.wav,8.0,0.0
650d3361.wav,19.0,1.0
6514d3d3.wav,3.0,1.0
651940b3.wav,9.0,0.0
652df6f3.wav,8.0,1.0
654c910e.wav,8.0,1.0
65532582.wav,17.0,0.0
655b5248.wav,0.0,0.0
6587cf01.wav,21.0,0.0
6596a6d0.wav,7.0,0.0
65997d16.wav,8.0,1.0
65a604fb.wav,8.0,0.0
65b8dac7.wav,2.0,0.0
65cf904e.wav,31.0,0.0
65d3c9a4.wav,7.0,0.0
65d688be.wav,0.0,0.0
65d7c8a6.wav,29.0,1.0
65de6350.wav,14.0,0.0
65f0a1fa.wav,20.0,1.0
65f60c42.wav,1.0,1.0
6604ef02.wav,5.0,0.0
660a83c4.wav,1.0,0.0
66127f3f.wav,40.0,1.0
6625eab7.wav,31.0,0.0
663954f8.wav,32.0,0.0
6639d6c6.wav,35.0,1.0
6649f294.wav,29.0,1.0
6657fa9a.wav,21.0,0.0
6664d3eb.wav,22.0,0.0
66764deb.wav,20.0,1.0
667c75cf.wav,26.0,0.0
667e0fb2.wav,9.0,0.0
66800b2b.wav,40.0,1.0
66824303.wav,36.0,0.0
66895845.wav,29.0,1.0
669b7c46.wav,39.0,0.0
66a159d5.wav,23.0,1.0
66a5004c.wav,13.0,0.0
66af2f72.wav,2.0,1.0
66b65fff.wav,27.0,1.0
66b8f88f.wav,1.0,1.0
66bb1172.wav,4.0,0.0
66bcf27e.wav,12.0,1.0
66c39830.wav,8.0,1.0
66ccbc5f.wav,1.0,1.0
66dd3d3b.wav,22.0,0.0
66e0dd75.wav,0.0,0.0
66f8e692.wav,25.0,0.0
670093d9.wav,37.0,0.0
67052549.wav,25.0,0.0
670a1d0b.wav,40.0,0.0
670ef10d.wav,33.0,1.0
673a623f.wav,5.0,0.0
674664a6.wav,12.0,1.0
674b6f0f.wav,21.0,0.0
674fed1f.wav,26.0,1.0
675e616f.wav,40.0,0.0
6760fd6d.wav,36.0,1.0
67909683.wav,40.0,0.0
67c69330.wav,2.0,1.0
67e4e043.wav,31.0,0.0
67eceec7.wav,12.0,1.0
67ffdc45.wav,16.0,0.0
68178f77.wav,36.0,0.0
681b996f.wav,19.0,0.0
6823ee92.wav,17.0,1.0
6835397c.wav,16.0,0.0
684e4a9e.wav,8.0,1.0
6855cd97.wav,3.0,0.0
685676c5.wav,40.0,1.0
685a6077.wav,14.0,0.0
686a78bf.wav,27.0,0.0
686bbe8b.wav,0.0,0.0
6876f41e.wav,5.0,0.0
68942258.wav,5.0,0.0
689ad798.wav,18.0,0.0
68a5d0d1.wav,26.0,1.0
68a93434.wav,14.0,0.0
68ae12e2.wav,25.0,0.0
68b11a4d.wav,8.0,1.0
68b4facc.wav,29.0,1.0
68b5bf43.wav,14.0,1.0
68bc0ce4.wav,8.0,0.0
68c57a43.wav,4.0,1.0
68d8b3fd.wav,26.0,0.0
68ddd963.wav,5.0,0.0
68ef495a.wav,35.0,1.0
68f43bf1.wav,40.0,0.0
690556ea.wav,26.0,0.0
6913ad7b.wav,1.0,1.0
691634cc.wav,17.0,1.0
6916a023.wav,32.0,1.0
69186820.wav,0.0,0.0
6933a440.wav,5.0,0.0
6934efec.wav,20.0,0.0
695a6dcb.wav,21.0,0.0
6963377a.wav,19.0,0.0
696ed9ab.wav,40.0,0.0
697f33c6.wav,4.0,0.0
6999255e.wav,30.0,0.0
69bbe198.wav,17.0,1.0
69cadbf5.wav,18.0,1.0
69d6d713.wav,3.0,1.0
69dad1d3.wav,4.0,1.0
69dc09b0.wav,28.0,1.0
69e3060d.wav,12.0,1.0
69e3e709.wav,25.0,1.0
69e9d6a0.wav,6.0,1.0
69ea40b5.wav,7.0,0.0
69ecd79d.wav,31.0,0.0
69f28d59.wav,21.0,0.0
69f9d967.wav,33.0,1.0
69fbf109.wav,29.0,1.0
69fd8eac.wav,3.0,0.0
69fe3102.wav,21.0,0.0
6a09c24b.wav,0.0,1.0
6a0a829f.wav,24.0,0.0
6a1f0cc7.wav,5.0,0.0
6a30339c.wav,16.0,0.0
6a34c975.wav,16.0,0.0
6a3bfead.wav,29.0,1.0
6a4276c7.wav,12.0,1.0
6a446a35.wav,0.0,1.0
6a591e37.wav,12.0,0.0
6a63cd35.wav,40.0,0.0
6a64d4a4.wav,0.0,0.0
6a72696a.wav,33.0,1.0
6a7c4f15.wav,12.0,0.0
6a8a3268.wav,7.0,0.0
6a8ebd07.wav,5.0,0.0
6a8efc50.wav,29.0,1.0
6a96ef38.wav,16.0,0.0
6aa010f1.wav,25.0,0.0
6aa12aa0.wav,25.0,1.0
6aa1b4f0.wav,25.0,0.0
6aa2fe1a.wav,9.0,0.0
6abeea59.wav,3.0,0.0
6ace943d.wav,23.0,0.0
6acef16d.wav,12.0,0.0
6ad3a1aa.wav,13.0,1.0
6add325a.wav,25.0,0.0
6af97eab.wav,26.0,1.0
6aff806b.wav,5.0,1.0
6b03607b.wav,12.0,1.0
6b15ac5a.wav,7.0,0.0
6b1896ab.wav,13.0,1.0
6b28b873.wav,2.0,1.0
6b33850f.wav,9.0,1.0
6b45a7ab.wav,31.0,0.0
6b6bdc93.wav,5.0,0.0
6b6ef25f.wav,24.0,0.0
6b76a217.wav,33.0,0.0
6baf07c8.wav,16.0,0.0
6bc67fe4.wav,34.0,0.0
6bda61dd.wav,28.0,0.0
6bddfa9f.wav,23.0,0.0
6be65e35.wav,32.0,0.0
6bea98c9.wav,39.0,0.0
6bfe2344.wav,29.0,1.0
6bfe6671.wav,28.0,0.0
6bfef780.wav,2.0,0.0
6c053100.wav,31.0,0.0
6c208e34.wav,34.0,0.0
6c271514.wav,22.0,0.0
6c3828ac.wav,12.0,0.0
6c3ccd7a.wav,3.0,0.0
6c49d5d5.wav,21.0,0.0
6c505bc8.wav,25.0,1.0
6c69e1c0.wav,4.0,0.0
6c7e8850.wav,27.0,0.0
6c7f59a7.wav,4.0,0.0
6c84907a.wav,0.0,0.0
6c8789de.wav,20.0,0.0
6c923faa.wav,29.0,1.0
6c94cf13.wav,0.0,0.0
6cb35c9d.wav,12.0,0.0
6cbb47e9.wav,6.0,0.0
6cbf3518.wav,6.0,0.0
6cde1300.wav,30.0,0.0
6ce42228.wav,32.0,1.0
6cf01b03.wav,25.0,0.0
6cfd79c3.wav,5.0,0.0
6d10d700.wav,40.0,1.0
6d15afe2.wav,4.0,1.0
6d1e1e67.wav,1.0,1.0
6d36f4e4.wav,6.0,0.0
6d4be757.wav,21.0,0.0
6d4fca1c.wav,5.0,1.0
